Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,9/21/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Sierra Leone,SLE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,376.0451765,377.5727517,389.0707433,389.8434767,409.622126,432.272289,432.7347275,425.9619813,427.3630078,455.7172468,485.8734223,492.9146326,487.1935896,487.6266784,493.7059543,490.8131496,477.5887608,466.8610915,467.0023023,476.6462951,487.963101,490.3902253,502.1614195,480.2473382,487.6456946,449.5824568,442.0070844,459.6109207,414.9034884,408.4431482,415.9806437,423.3109111,343.2947322,349.9552634,345.0370202,318.0885193,323.0980182,302.477296,304.4686385,292.7827748,303.6068833,273.8509094,330.9657797,344.9272878,351.4532072,353.0916884,356.0312804,374.0577672,384.6614598,387.8109952,399.1543676,414.5428763,466.5811728,550.5455624,562.8596746,437.1687798,453.6639216,462.4575982
El Salvador,SLV,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,2370.294145,2468.591706,2531.044915,2542.310278,2560.988771,2568.306112,2598.983119,2688.872594,2750.93475,2829.536813,2846.387442,2925.118464,3058.312836,3157.25978,2968.957014,2574.073693,2268.091698,2093.432702,2095.772717,2095.104106,2080.053942,2056.80683,2081.482786,2093.502481,2086.376152,2158.445072,2161.222952,2281.344867,2381.612741,2461.404559,2547.550156,2540.844779,2594.956008,2640.34359,2675.865341,2686.425343,2692.403107,2719.155401,2747.191138,2758.157242,2819.589678,2928.674638,2969.926378,3019.78719,2943.876855,2992.545274,3092.601934,3164.968873,3224.835391,3272.74025,3333.946211,3402.600861,3463.543578
San Marino,SMR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60836.74321,64697.14587,69744.34876,70449.03496,73438.65024,72748.72642,74582.24862,76998.21176,77823.1926,79802.98378,84457.85947,84793.64831,73024.11106,68758.36862,61488.76786,56116.95368,53759.8385,52708.0008,52476.97013,52596.2245,52932.27958
Somalia,SOM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3153.383393,3233.09602,3475.102052,3573.088567,3150.463589,3405.779599,3581.974228,3840.397102,4018.506339,4392.277526,4649.576267,4896.824441,5206.253145,5509.058791,5358.843742,5411.877404,5531.218348,5501.696553,5670.71173,5593.061202,5663.392381,5852.384299,5992.282069
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1076.175092,1066.598368,1102.881746,1144.422388,1176.83243,1205.204834,1194.678438,1160.545455,1165.903437,1237.804161,1324.394555,1385.910199,1385.394368,1407.435158,1477.652308,1436.917145,1470.548585,1463.714404,1419.331703,1434.985396,1450.387482,1405.644677,1369.22947,1314.249488,1306.678368,1298.930979,1257.385221,1220.49452,1238.964188,1244.19069,1237.541531,1205.377974,1156.838642,1127.564716,1117.506457,1123.660867,1151.810557,1161.883123,1158.577768,1152.497774,1162.772814,1177.083449,1190.021632,1215.116058,1321.278258,1358.677685,1414.769844,1475.503347,1513.40828,1514.77154,1553.556913,1579.11894,1602.642608,1634.287588,1664.919601,1670.824565,1648.099295,1646.703275
South Sudan,SSD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1076.464946,1066.84833,1103.153067,1144.725281,1177.147062,1205.48917,1195.034434,1160.897324,1166.286567,1238.150215,1324.759168,1386.352639,1385.866338,1407.956256,1478.144297,1437.424432,1471.16518,1464.246709,1420.043096,1435.83237,1451.151315,1406.306531,1369.866851,1314.863238,1307.311366,1299.638608,1258.076428,1221.202946,1239.696497,1245.000945,1238.397077,1206.240012,1157.75512,1128.52201,1118.426633,1124.544711,1152.714627,1162.883713,1159.644266,1153.556531,1163.819014,1178.073678,1190.993325,1215.996101,1322.094126,1359.55195,1415.70557,1476.517627,1514.362588,1515.686944,1554.501473,1580.12465,1603.631189,1635.310766,1665.961688,1671.892733,1649.193358,1647.818062
Small states,SST,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7099.228137,7256.029821,7356.178472,7561.155997,7723.844704,7933.749671,8162.995109,8686.96384,8992.95167,9705.908612,10309.38866,10718.94108,10583.25951,11095.11531,11590.08754,11741.01818,11834.77188,11920.42785,11999.14729,11979.52053,12008.46509
Sao Tome and Principe,STP,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.9033677,863.4940542,898.6528027,911.0056019,952.6797736,1015.395392,1024.17906,1082.714882,1083.664271,1129.754961,1152.89978,1162.537397,1191.436775,1241.459368,1260.627507,1284.688391,1305.621914
Suriname,SUR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,7611.123724,7365.446867,8115.921978,8723.82408,8182.944975,7743.327251,7751.354782,7580.242694,7324.108618,6992.973642,6792.657056,6458.000108,5445.261065,5805.855987,6314.86995,6160.945975,6214.24855,6091.020418,5553.559916,5642.080468,5617.985756,5609.78063,5854.596942,5873.953772,5754.922655,5685.38735,5877.680427,6063.103189,6357.903547,6871.839334,7109.369303,7304.041672,7596.079969,7827.231582,7978.388283,8303.31332,8698.302101,8841.044015,9008.756246,8942.960777,8627.527234,8108.236645,8043.462124
Slovak Republic,SVK,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7675.587812,7791.726432,8242.699587,8698.868381,9267.027026,9811.176769,10191.10526,10159.83269,10296.71418,10657.68847,11143.76389,11755.3478,12376.06203,13210.26925,14326.25988,15868.80441,16747.81473,15818.56395,16600.61359,17046.60794,17299.62933,17538.64883,18003.54034,18678.935,19275.08676,19897.15351
Slovenia,SVN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15062.81794,15602.2229,16422.24551,16998.85709,17882.65865,18570.69607,19088.32622,19796.06709,20346.41582,21218.25215,22029.43035,23201.25791,24673.44469,25447.4259,23252.097,23437.47202,23540.71462,22864.20508,22574.7091,23224.40106,23731.16728,24460.3979,25662.41491
Sweden,SWE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,18142.87588,19083.55897,19786.85153,20723.93784,21972.8347,22598.66626,22852.67116,23441.23789,24157.94022,25190.51956,26464.33574,26531.14094,27058.29384,28083.51421,28897.70718,29517.92516,29721.96431,29143.83431,29568.09094,30636.57753,31094.20624,31198.19672,31569.69716,32155.16194,33484.73457,34151.67484,34989.33778,36042.3586,36795.19717,37520.86883,37513.0798,36831.27389,36191.65081,35238.79397,36419.45857,37686.82527,38198.01955,39283.44555,40921.15246,42741.62286,44693.7366,45270.78107,46059.36679,46983.07726,48820.60609,49996.17522,52046.48151,53421.02024,52711.19827,49554.34343,52076.25591,53061.56857,52519.68044,52722.9123,53561.89212,55395.05871,56473.02278,56935.18827
Eswatini,SWZ,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,1186.002629,1311.127287,1342.365463,1420.325691,1457.127438,1609.993348,1528.022315,1496.022088,1469.293586,1468.913918,1602.426666,1784.104857,1754.307908,1723.936618,1771.874057,1773.579164,1912.029552,2098.527083,2142.105129,2325.068342,2720.029525,2692.121711,2716.370786,2746.213164,2759.142666,2835.039052,2881.075168,2904.695585,2916.389077,2946.110668,2953.232303,2952.508373,3059.013874,3158.826098,3250.399217,3411.67334,3568.857276,3668.480734,3633.315589,3622.112,3690.239228,3704.140658,3807.741321,3977.976427,3980.774448,3923.88968,3906.261878,3914.016859
Sint Maarten (Dutch part),SXM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2829.640659,2616.874348,2762.647144,2966.281822,3064.134081,2956.452168,3284.390829,3220.810289,3381.233237,3301.746975,3511.848633,3987.086398,4137.686743,4443.872802,4420.572114,4456.798347,5078.450626,4665.232879,5618.905919,6450.741951,6120.538843,5549.823394,5455.590015,5368.841908,5577.917638,6148.434515,6099.421585,6103.373758,6408.805833,7084.066866,7542.559431,7648.213446,8158.411264,8485.291428,8196.092555,8009.794501,8281.280099,9163.685066,9741.360503,9730.699923,9790.270772,9559.551957,9384.152481,8932.195054,8709.782689,9450.279434,10126.29048,11124.65711,10645.0867,10486.18989,10804.68447,11967.36235,11999.95385,12489.31485,12850.49315,13187.612,13598.33627,13997.0845
Syrian Arab Republic,SYR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2814.14,,,,,,,
Turks and Caicos Islands,TCA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,696.2769275,692.4529851,715.3433022,690.1190826,659.7443148,651.0954092,627.461752,620.7447715,606.5101249,635.7067823,634.1690566,606.1826702,598.845713,535.6654761,549.3280775,585.8694379,591.1450802,592.739632,578.8449034,445.9834835,410.5308597,405.9832957,418.1629404,472.3165788,469.8369163,556.7752984,518.6208328,490.7793233,548.8754417,557.3475967,517.1346399,543.6388358,568.7343432,464.2854963,494.9998681,484.7580877,479.0421251,489.0952615,505.1620853,484.0825587,462.5285998,497.3468034,519.2766504,573.3343744,737.9875274,835.1955417,812.0086003,811.0162819,808.8890039,815.9680472,896.5697341,867.9990632,914.1186511,934.702546,967.1027773,962.6559226,874.7670721,823.4348917
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,291.9204532,259.3475091,255.6227981,263.5559145,282.5947935,302.8971534,316.9051231,305.8584873,305.8661526,329.5965601,361.5402286,375.7121159,385.1793116,407.5187985,415.8752147,434.2082273,441.1750196,467.8255422,502.5254518,529.9660978,561.703489,585.1746866,609.9664657,643.8628979,693.5846508,731.7818572,769.4200492,822.5051863,885.3449036,922.2815433,956.6484393,1017.0892,1110.955599,1215.733065,1327.86224,1438.85329,1548.521649,1637.79526,1647.742127,1730.081227,1841.608546,1946.836924,2081.236065,2243.783997,2424.48442,2638.842897,2900.725166,3229.584834,3476.568558,3717.358011,4051.865803,4363.31735,4657.050937,4955.857321,5252.492656,5553.408829,5862.111175,6202.479585
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6453.209465,6321.867213,5955.558744,5379.211986,5114.104955,4656.167469,4639.750452,4679.542675,4826.827792,4786.054056,4900.381561,5268.489265,5399.818085,5673.491696,6032.498089,6496.574812,6919.228228,7451.563274,8002.994638,8327.605368,7885.208574,8231.739191,8704.55634,8946.229177,9220.232343,9384.302415,9427.67562,9537.508118,9874.247475
Togo,TGO,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,349.0495545,387.3569051,398.1786268,413.2159041,463.6362206,520.7267602,548.7179189,553.4985197,554.315972,587.4451164,579.3234941,560.7324448,586.8632877,594.631144,609.2760484,610.2088342,584.5917664,611.8400914,664.1513407,614.0110774,683.3489005,639.2669767,594.5816792,541.7309633,551.0682714,561.5205472,551.6026728,536.8526358,555.2746411,561.4477265,545.2060964,528.0957477,495.4533909,411.1814401,461.5770317,484.9355029,512.8798386,568.9841883,538.7340445,535.3224543,515.6697724,493.2483012,475.6991967,486.3091915,483.7654654,476.6715475,482.8596363,480.7759078,478.3617755,481.960278,487.9238913,498.242898,508.540042,514.944966,531.1561022,545.5778849,560.6976549,577.3822561
Thailand,THA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,570.8570399,583.8429649,609.4463831,638.7406577,662.1702681,695.1539803,749.7077166,790.4506251,829.7821522,858.5753006,929.0816323,946.8396281,959.6201803,1028.80136,1046.238297,1070.342411,1141.801152,1225.132842,1321.300216,1362.613205,1403.680932,1457.310713,1506.327961,1561.331894,1621.363191,1666.280551,1726.801608,1857.253636,2067.726349,2283.08965,2502.712718,2684.845231,2872.797872,3081.753035,3297.867794,3530.293985,3688.934203,3545.388061,3235.732243,3345.156015,3458.053931,3544.208344,3731.027107,3969.415566,4190.032276,4337.263357,4525.159282,4744.333227,4800.810537,4743.690472,5075.302176,5093.5805,5437.227931,5558.841094,5591.10558,5739.762652,5910.454567,6125.660289
Tajikistan,TJK,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,1374.255828,1376.990866,1316.465366,1452.333986,1318.723967,1277.586896,1161.169019,809.1095794,665.3956043,515.7633679,445.1562471,365.4377265,366.34296,380.1595795,388.2172197,413.5864407,447.7821782,486.86546,529.8052126,572.5390397,598.3022298,626.7972215,661.344188,698.2302241,708.9453451,738.3475227,775.2992963,814.7750688,855.5135417,892.6400458,925.6216384,968.3856026,1015.472189
Turkmenistan,TKM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,2789.78187,3020.568645,2817.856751,3713.356174,3443.981623,2845.458058,2808.248528,2263.556345,2054.28249,2151.272564,1876.367762,1983.015436,2282.975922,2381.17573,2458.50768,2440.277346,2495.288357,2593.515254,2900.122554,3181.073794,3489.330062,3949.048234,4129.543531,4439.203,5006.296232,5462.980549,5909.771043,6399.270662,6693.93561,6986.855944,7317.549506
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3682.313098,3815.259152,3885.328199,3871.305025,4046.992413,4139.230509,4191.992036,4260.502494,4477.987392,4634.983213,4817.8043,5010.412386,5241.010973,5560.736005,5784.020591,5860.087855,6075.531353,6217.207663,6304.747617,6568.608591,6835.500732,6691.148161,6481.898847,6156.681566,6253.72496,6344.933722,6500.692256,6593.60047,6514.487623,6474.046203,6386.439253,6520.590013,6597.883137,6748.293834,6939.666148,6918.222445,7042.828539,7287.729449,7329.382789,7213.94638,7374.568183,7323.162367,7241.811604,7258.128077,7615.152032,7842.506176,8155.694304,8507.166251,8741.580918,8469.100261,8869.277877,9155.557198,9306.716254,9462.123256,9452.151346,9352.237666,9211.783411,9273.423067
Timor-Leste,TLS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345.386387,1434.770748,1290.984812,1226.557694,1940.036839,2559.622172,3549.775529,3676.291015,3994.815256,3704.99031,3603.757284,3952.019855,4057.733903,3527.15395,2547.158722,3009.148772,2967.731466,2672.097096
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,1976.415789,2053.767196,2188.360382,2393.467887,2629.314167,2803.193449,2980.264131,3301.5528,3436.472767,3573.095319,3499.001842,3934.514461,3799.238635,3455.989862,3258.98177,2794.095454,2674.277827,3000.23506,3052.210121,2896.499231,2904.506712,2728.652607,2692.263698,2595.415014,2583.952509,2844.625752,2738.574036,2794.915507,2808.662347,2790.303316,2802.955746,2910.047862,2941.121082,3071.947031,3142.616033,3221.409014,3237.851937,3291.369494,3323.448413,3527.725465,3622.882502,3757.150994,3915.75904,3981.898457,4008.810147,4143.28874,4026.785721,4063.470199,4056.347491,4068.845058,4033.205802,4244.680869,4324.599346
Tonga,TON,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,2204.636515,2303.544159,2346.879862,2385.947668,2539.425442,2587.938609,2658.456226,2600.62978,2603.564199,2544.34119,2702.446954,2704.632359,2801.391192,2934.332372,3035.553937,3026.633815,3011.526285,3080.347002,3184.965162,3275.812111,3375.593856,3470.833238,3522.531941,3488.58299,3521.507097,3470.646555,3304.360697,3385.348107,3442.872153,3548.068399,3631.543271,3650.819251,3524.232073,3581.836612,3694.462409,3792.290149,3862.304419
South Asia (IDA & IBRD),TSA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,311.7701738,317.9095537,321.5895156,331.6060702,349.4368367,338.5659439,334.4730847,347.8867628,355.0539909,367.5667141,379.8700725,374.1834186,359.8782541,364.9806518,364.755229,382.2352736,382.4481813,397.4208713,411.5677357,389.8806056,405.4533554,421.0944434,426.7455131,444.9135598,452.7063099,466.2095671,477.5248434,486.281159,516.06221,532.2320689,548.8539046,547.3195006,566.3226039,578.8450331,601.2496322,630.0280969,659.8529432,671.6209904,695.7087553,735.6648999,751.6179907,769.7552953,784.2278564,826.4422258,873.7147002,934.8270316,999.8511888,1073.256495,1098.340981,1164.780741,1252.229347,1312.784326,1366.373401,1429.997669,1509.937538,1603.955546,1692.050698,1779.482045
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1076.464946,1066.84833,1103.153067,1144.725281,1177.147062,1205.48917,1195.034434,1160.897324,1166.286567,1238.150215,1324.759168,1386.352639,1385.866338,1407.956256,1478.144297,1437.424432,1471.16518,1464.246709,1420.043096,1435.83237,1451.151315,1406.306531,1369.866851,1314.863238,1307.311366,1299.638608,1258.076428,1221.202946,1239.696497,1245.000945,1238.397077,1206.240012,1157.75512,1128.52201,1118.426633,1124.544711,1152.714627,1162.883713,1159.644266,1153.556531,1163.819014,1178.073678,1190.993325,1215.996101,1322.094126,1359.55195,1415.70557,1476.517627,1514.362588,1515.686944,1554.501473,1580.12465,1603.631189,1635.310766,1665.961688,1671.892733,1649.193358,1647.818062
Trinidad and Tobago,TTO,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,5039.087573,5634.329493,5692.394729,5926.933522,6303.579316,6283.719515,6485.428573,6574.966756,6876.575242,7016.295176,7201.680561,7197.678017,7516.46866,7533.263275,7706.679254,7708.957973,8089.419235,8707.588139,9449.323684,9651.31491,9406.77021,9649.97413,9856.16462,8699.418337,8078.380864,7644.682419,7311.850678,6912.959544,6588.961441,6487.459145,6540.714271,6672.415775,6522.310026,6391.766956,6588.395797,6869.498121,7339.932247,7877.61857,8505.065403,9171.360427,9779.496344,10151.96096,10910.89782,12426.14911,13346.59238,14105.34131,15892.28724,16570.06904,17052.25938,16226.51311,16683.94578,16551.48645,16680.68044,16761.08637,16641.73767,16824.67264,15765.96432,15350.85058
Tunisia,TUN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,1113.192824,1128.576789,1106.699018,1195.52309,1224.966139,1254.234703,1356.58082,1562.580333,1518.516855,1605.082236,1681.691696,1773.579293,1792.773091,1864.144391,1938.454237,2028.980086,2083.010083,2014.570326,2049.119147,2106.862666,2166.913575,2082.13092,2168.953512,2121.103655,2110.042973,2227.470556,2263.608452,2387.670997,2389.500954,2418.183697,2432.312511,2566.128587,2668.810553,2762.554295,2897.983685,3004.610765,3091.102768,3107.020644,3228.463834,3403.105234,3492.165944,3641.543396,3847.406974,3968.352556,4044.629689,4140.15177,4014.916793,4127.401091,4196.784208,4271.326849,4270.874048,4269.139768,4303.963611
Turkey,TUR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3175.045238,3134.778874,3230.701826,3440.259408,3542.547615,3556.869921,3862.842178,3950.921085,4119.96213,4187.506099,4221.158276,4350.810797,4563.180331,4600.75085,4744.448186,4967.404082,5362.497295,5421.249464,5380.776038,5228.537247,4986.686811,5111.200144,5174.059546,5310.341937,5544.203579,5659.400917,5936.077211,6375.475091,6404.023782,6308.838874,6774.625966,6709.098363,6932.124718,7343.331146,6889.816995,7315.413146,7731.425161,8186.506391,8244.763414,7842.847644,8237.608713,7631.650131,8003.738381,8332.027503,9009.88607,9692.129567,10251.37718,10638.06334,10599.63117,9973.6633,10672.40016,11683.60448,12052.72008,12866.09535,13312.4552,13898.74884,14117.43687,14933.26521
Tuvalu,TUV,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2381.646891,2453.9758,2506.906701,2596.560334,2852.982977,2698.462022,2530.468874,2777.296226,3197.814621,3134.670555,3079.530118,3099.581038,3301.329794,3148.148955,3065.716858,2910.713797,2940.711448,3095.098587,3310.835164,3133.46343,3021.889528,3219.357228,3067.877977,3180.408846,3196.979127,3459.778551,3533.942261,3617.528946
Tanzania,TZA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.7025503,476.6045979,494.2025015,488.0767156,474.6445963,464.5330542,456.8931243,459.174973,466.8130068,470.7223677,475.9287092,486.4109311,497.2041799,512.9682702,534.6966523,555.4960362,581.7724109,610.8223261,620.0597093,651.9036581,666.8132396,680.8061303,701.6045501,733.670799,747.6644526,777.4036314,806.1500785,835.9709459,867.0586507,900.5230167
Uganda,UGA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,303.2819213,311.085784,300.4077076,281.1112246,272.7497344,273.7840082,286.0809749,293.7408224,302.1261406,308.2730617,308.343062,323.2289648,333.0051778,359.764288,380.3386955,387.6006622,394.2473395,412.7985238,412.1964266,419.3358307,440.6522238,453.1978433,467.4800177,480.0954072,513.7528175,538.0394288,565.0679211,583.0970868,595.2061732,629.240517,631.5551889,632.4862087,642.8773857,654.1365785,662.4344017,666.6058353
Ukraine,UKR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,4020.583206,4105.520748,4243.774614,3965.382723,3624.292633,3263.371857,2797.568406,2166.693021,1917.451372,1741.088714,1704.314024,1686.941787,1699.517473,1817.997101,2005.315142,2130.658559,2349.931508,2654.333548,2746.049802,2966.500062,3220.013557,3311.95841,2834.343245,2965.142365,3138.46507,3153.739245,3160.083736,3123.915572,2828.88539,2905.85744,2991.629311
Upper middle income,UMC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1282.899682,1297.480117,1336.304331,1381.910767,1461.803071,1524.095005,1578.594492,1611.382681,1693.817851,1778.462208,1884.28752,1968.264023,2086.078374,2219.817705,2313.708469,2370.83484,2512.180852,2554.819892,2591.773636,2662.40133,2710.844101,2715.461822,2751.880491,2713.721239,2802.979795,2903.009491,2968.476002,3065.129478,3109.642725,3137.142328,3148.272817,3130.325741,3091.477056,3147.396491,3177.475073,3249.273952,3355.836461,3484.729856,3526.75588,3598.759416,3787.526458,3882.578994,4033.456898,4207.098261,4506.150634,4787.803896,5142.40597,5558.535925,5844.573538,5901.56054,6294.677976,6642.470033,6936.872159,7229.754239,7474.501693,7668.811044,7908.037302,8224.502075
Uruguay,URY,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,5474.621527,5539.018952,5384.392963,5329.625141,5397.71013,5395.150887,5502.523373,5248.841424,5300.418243,5570.576396,5670.610715,5639.343657,5558.678129,5572.707557,5730.020162,6066.264981,6280.022262,6336.467621,6633.199809,6995.612177,7354.22754,7419.9144,6652.267576,5930.28403,5824.946467,5872.570954,6349.603969,6814.581337,6872.389258,6903.525003,6877.287173,7070.505896,7576.146087,7720.466601,8221.949443,8044.641748,8432.62114,9089.122904,9438.883055,9207.792287,8997.660123,8636.545266,7967.162565,8036.479224,8442.549555,9068.239209,9424.516991,10014.87202,10698.05201,11112.45603,11938.212,12512.91348,12913.10408,13467.43784,13856.69518,13859.40739,14042.63899,14362.56121
United States,USA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,17036.88517,17142.19377,17910.27879,18431.1584,19231.17186,20207.74954,21274.13549,21569.83561,22380.60677,22850.01083,23309.62095,23775.27692,24760.14538,25908.9128,25540.501,25239.91991,26347.80928,27286.25151,28500.24046,29082.59378,28734.39926,29191.99949,28362.49462,29406.25747,31268.97564,32306.83306,33133.69544,33975.6548,35083.96904,36033.3302,36312.41418,35803.86842,36566.17377,37078.04968,38104.97247,38677.71509,39681.51986,40965.84665,42292.8912,43768.88499,45055.81792,45047.4872,45428.64568,46304.03609,47614.27986,48755.61606,49575.40101,49979.53384,49364.64455,47575.60856,48375.40695,48786.45498,49498.39092,49971.95136,50871.67408,51933.40481,52319.16335,53128.5397
Uzbekistan,UZB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.4661835,1001.602916,1007.866376,997.4876142,971.6406686,842.824373,804.9381076,748.2473279,728.2351846,726.5841524,750.091377,769.8543247,794.3493887,813.2037695,836.6986545,859.5821277,885.3221269,942.5540546,996.8680521,1056.666813,1145.083807,1228.264565,1305.538213,1377.08214,1451.883505,1547.98156,1645.910721,1744.491243,1851.472779,1961.482175,2031.047754
St. Vincent and the Grenadines,VCT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1752.470574,1805.205353,1847.957442,1712.399046,1756.416249,1753.388549,1735.482616,1554.467153,1639.272395,1669.160064,1829.397557,1863.341867,2318.729647,2038.08723,1837.663122,1679.319293,1833.823787,2054.993479,2233.405541,2286.770797,2321.313572,2407.483416,2494.949375,2529.730352,2676.678753,2822.047637,2959.678165,2953.049834,3348.431611,3378.1033,3504.514006,3534.157909,3752.955791,3909.27337,3859.174917,4159.202258,4214.568446,4365.191491,4547.157609,4672.245618,4747.958555,4825.096138,5122.706782,5506.245594,5724.059482,5856.494059,6297.323196,6189.769365,6595.305264,6451.664955,6231.770232,6204.161584,6290.566818,6406.296773,6467.158004,6579.123338,6651.267656,6741.827067
"Venezuela, RB",VEN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,12449.55237,12369.00197,12922.15898,12926.62649,13840.91281,13905.7787,13629.62046,13546.03608,14067.02321,13720.63385,14329.48052,14115.06623,13890.47486,14465.38677,14359.01171,14369.09072,15053.44029,15557.33202,15486.02512,15180.30426,14119.38146,13695.17436,13060.14359,12242.12633,12098.0226,11809.66852,12256.15994,12372.04146,12763.62866,11383.40813,11830.683,12681.62716,13148.20022,12896.47719,12325.15263,12545.25073,12265.36138,12787.04467,12574.7437,11597.99475,11799.88332,11975.38175,10717.1845,9710.3066,11285.87053,12237.93501,13221.4769,14143.71811,14652.24075,13961.94516,13545.26345,13902.51142,14473.53142,14462.4197,13709.04305,,,
